Date,T_5551,T_5554,T_5552,Decanter_Flowrate,Temp_Bearing_NDE,Temp_Bearing_DE,Vibration_Feed,Vibration_Driver,Vibration_Frame,Blow_Speed_RPM,Diff_Speed_RPM,Torque,Severity
10/8/2022 21:00,37.54926682,73.08227539,46.3520813,0.003060147,31.38983536,29.81433296,0.107181594,0.092876531,-0.043589424,-3.801861763,-0.021391701,0.130401596,
10/8/2022 22:00,41.76223755,73.09646606,47.13482285,0.003957233,30.91949654,29.67071152,0.105027236,0.093644015,-0.045775976,-3.74841857,-0.019455126,0.122665577,
10/8/2022 23:00,41.99411011,73.38405609,47.90403748,0.00320588,30.49425697,29.5610981,0.108838715,0.095896617,-0.045770042,-3.987857819,-0.022447871,0.124690093,
11/8/2022 0:00,43.77283096,73.66330719,48.65113831,0.003609544,30.17071152,29.54611778,0.103171423,0.096171752,-0.045776367,-4.008059025,-0.019116418,0.121683612,
11/8/2022 1:00,46.41956711,74.02217865,49.42409515,0.003795157,30.03512764,29.52678299,0.106067233,0.099836811,-0.044307038,-4.023059845,-0.022278219,0.11688143,
11/8/2022 2:00,46.60467148,74.21388245,50.18575668,0.003907216,29.92989349,29.35746384,0.110794649,0.09357889,-0.045408968,-4.084228516,-0.023301503,0.119189322,
11/8/2022 3:00,46.8080864,74.5811615,50.68503571,0.004451343,29.66428947,29.16893005,0.104115717,0.09612862,-0.045753654,-3.977335215,-0.021629684,0.118347198,
11/8/2022 4:00,47.28752899,74.8421402,49.97184372,0.003154066,29.62805748,29.07774734,0.108334236,0.101673484,-0.045754097,-3.940233469,-0.020022124,0.116393134,
11/8/2022 5:00,47.78487778,75.18202209,49.94916534,0.004819581,29.42048454,29.07444763,0.107470721,0.098783121,-0.045371804,-3.942438602,-0.02138239,0.119234048,
11/8/2022 6:00,47.96430206,75.79322815,49.92443848,0.003575989,29.14654922,28.85123825,0.107134409,0.093749225,-0.04504199,-3.813371658,-0.022760177,0.123695903,
11/8/2022 7:00,48.17693329,73.4176178,50.06682205,0.00428002,29.46483231,28.85426331,0.100600868,0.092922643,-0.044314172,-3.802388668,-0.02172133,0.126724213,
11/8/2022 8:00,48.323246,73.48366547,50.01095581,0.004719682,31.23267365,29.16204453,0.106301844,0.092315577,-0.04650839,-4.10387373,-0.022597168,0.121999644,
11/8/2022 9:00,48.53468323,74.68657684,49.94567108,0.003636428,33.10556793,29.5789547,0.10948661,0.095598593,-0.048683584,-3.754039526,-0.022058947,0.119252138,
11/8/2022 10:00,48.62718964,74.78790283,49.91453552,0.00471328,34.84796143,30.13037682,0.110170588,0.092183061,-0.048652846,-3.823163033,-0.018784061,0.125819951,
11/8/2022 11:00,44.80459976,85.47423553,62.08295059,0.003278262,41.67120361,73.5803299,4.278194427,1.272414684,2.009447813,3182.347656,1.012034535,7.732706547,
